suburb,postalCode,year,bed,mean,median,count,SydneyRegion
Cabarita,2137.0,2011,5.0,1787500.0,1787500.0,2,Inner West
Cabarita,2137.0,2012,2.0,980000.0,980000.0,1,Inner West
Cabarita,2137.0,2012,3.0,1474133.33,1222500.0,6,Inner West
Cabarita,2137.0,2012,4.0,1527500.0,1527500.0,2,Inner West
Cabarita,2137.0,2013,3.0,1609857.14,1460000.0,7,Inner West
Cabarita,2137.0,2013,4.0,1841887.5,1635000.0,8,Inner West
Cabarita,2137.0,2013,5.0,2120000.0,1610000.0,3,Inner West
Cabarita,2137.0,2014,3.0,1575125.0,1667500.0,8,Inner West
Cabarita,2137.0,2014,4.0,2625000.0,2745000.0,7,Inner West
Cabarita,2137.0,2014,5.0,1847500.0,1847500.0,2,Inner West
Cabarita,2137.0,2014,6.0,3800000.0,3800000.0,1,Inner West
Cabarita,2137.0,2015,3.0,2344777.78,1940000.0,9,Inner West
Cabarita,2137.0,2015,4.0,2860333.33,2632000.0,9,Inner West
Cabarita,2137.0,2015,5.0,2673333.33,2670000.0,3,Inner West
Cabarita,2137.0,2015,7.0,4700000.0,4700000.0,1,Inner West
Cabarita,2137.0,2016,3.0,1978000.0,1970000.0,5,Inner West
Cabarita,2137.0,2016,4.0,2288500.0,2288500.0,2,Inner West
Cabarita,2137.0,2016,5.0,3957666.67,3430000.0,3,Inner West
Cabarita,2137.0,2017,4.0,3632500.0,3015000.0,4,Inner West
Cabarita,2137.0,2017,5.0,4080000.0,4080000.0,2,Inner West
Cabarita,2137.0,2018,2.0,2375000.0,2375000.0,2,Inner West
Cabarita,2137.0,2018,3.0,2045000.0,2045000.0,2,Inner West
Cabarita,2137.0,2019,3.0,1637500.0,1700000.0,4,Inner West
Cabarita,2137.0,2019,4.0,1872500.0,1872500.0,2,Inner West
Cabarita,2137.0,2019,5.0,3950000.0,3950000.0,1,Inner West
Cabarita,2137.0,2020,3.0,1500000.0,1500000.0,1,Inner West
Cabarita,2137.0,2021,3.0,2417666.67,2520000.0,3,Inner West
Cabarita,2137.0,2021,4.0,4080000.0,4080000.0,2,Inner West
Cabarita,2137.0,2021,5.0,4800000.0,4800000.0,1,Inner West
Cabramatta,2166.0,2010,2.0,378500.0,378500.0,2,Western Suburbs
Cabramatta,2166.0,2010,3.0,445750.0,427500.0,8,Western Suburbs
Cabramatta,2166.0,2010,4.0,487000.0,487000.0,1,Western Suburbs
Cabramatta,2166.0,2010,5.0,642500.0,642500.0,2,Western Suburbs
Cabramatta,2166.0,2010,6.0,670000.0,670000.0,1,Western Suburbs
Cabramatta,2166.0,2011,2.0,305600.0,293000.0,5,Western Suburbs
Cabramatta,2166.0,2011,3.0,482375.0,462000.0,8,Western Suburbs
Cabramatta,2166.0,2011,4.0,442500.0,442500.0,1,Western Suburbs
Cabramatta,2166.0,2011,6.0,550000.0,550000.0,1,Western Suburbs
Cabramatta,2166.0,2012,2.0,314000.0,297000.0,20,Western Suburbs
Cabramatta,2166.0,2012,3.0,442727.27,430000.0,11,Western Suburbs
Cabramatta,2166.0,2012,4.0,492000.0,469000.0,4,Western Suburbs
Cabramatta,2166.0,2012,5.0,532400.0,515000.0,5,Western Suburbs
Cabramatta,2166.0,2012,10.0,900000.0,900000.0,1,Western Suburbs
Cabramatta,2166.0,2013,1.0,470000.0,470000.0,1,Western Suburbs
Cabramatta,2166.0,2013,2.0,395500.0,324000.0,14,Western Suburbs
Cabramatta,2166.0,2013,3.0,508000.0,440000.0,19,Western Suburbs
Cabramatta,2166.0,2013,4.0,478333.33,460000.0,3,Western Suburbs
Cabramatta,2166.0,2013,5.0,775000.0,775000.0,1,Western Suburbs
Cabramatta,2166.0,2013,6.0,1690000.0,1690000.0,1,Western Suburbs
Cabramatta,2166.0,2013,7.0,1020000.0,1020000.0,1,Western Suburbs
Cabramatta,2166.0,2014,0.0,352500.0,352500.0,1,Western Suburbs
Cabramatta,2166.0,2014,1.0,240000.0,240000.0,1,Western Suburbs
Cabramatta,2166.0,2014,2.0,526500.0,409000.0,10,Western Suburbs
Cabramatta,2166.0,2014,3.0,601911.76,549000.0,17,Western Suburbs
Cabramatta,2166.0,2014,4.0,802333.33,746000.0,6,Western Suburbs
Cabramatta,2166.0,2014,5.0,944000.0,915000.0,5,Western Suburbs
Cabramatta,2166.0,2015,2.0,619291.67,475000.0,12,Western Suburbs
Cabramatta,2166.0,2015,3.0,840779.41,835000.0,34,Western Suburbs
Cabramatta,2166.0,2015,4.0,1020437.5,907500.0,8,Western Suburbs
Cabramatta,2166.0,2015,5.0,865000.0,830000.0,3,Western Suburbs
Cabramatta,2166.0,2015,10.0,1950000.0,1950000.0,1,Western Suburbs
Cabramatta,2166.0,2016,2.0,510357.14,479000.0,14,Western Suburbs
Cabramatta,2166.0,2016,3.0,696818.18,667500.0,22,Western Suburbs
Cabramatta,2166.0,2016,4.0,866722.22,755000.0,9,Western Suburbs
Cabramatta,2166.0,2016,5.0,983750.0,945000.0,4,Western Suburbs
Cabramatta,2166.0,2016,6.0,825000.0,825000.0,1,Western Suburbs
Cabramatta,2166.0,2017,1.0,385000.0,385000.0,1,Western Suburbs
Cabramatta,2166.0,2017,2.0,685461.54,502500.0,13,Western Suburbs
Cabramatta,2166.0,2017,3.0,808642.86,788000.0,21,Western Suburbs
Cabramatta,2166.0,2017,4.0,1047000.0,985000.0,5,Western Suburbs
Cabramatta,2166.0,2017,5.0,1004166.67,952500.0,6,Western Suburbs
Cabramatta,2166.0,2017,7.0,1650000.0,1650000.0,1,Western Suburbs
Cabramatta,2166.0,2018,1.0,910000.0,910000.0,1,Western Suburbs
Cabramatta,2166.0,2018,2.0,502000.0,490000.0,5,Western Suburbs
Cabramatta,2166.0,2018,3.0,820233.33,742500.0,30,Western Suburbs
Cabramatta,2166.0,2018,4.0,941333.33,943500.0,6,Western Suburbs
Cabramatta,2166.0,2018,5.0,1268500.0,1268500.0,2,Western Suburbs
Cabramatta,2166.0,2018,6.0,922500.0,922500.0,1,Western Suburbs
Cabramatta,2166.0,2018,8.0,1220000.0,1220000.0,1,Western Suburbs
Cabramatta,2166.0,2019,2.0,638500.0,442500.0,5,Western Suburbs
Cabramatta,2166.0,2019,3.0,800642.86,730000.0,7,Western Suburbs
Cabramatta,2166.0,2019,4.0,915000.0,915000.0,2,Western Suburbs
Cabramatta,2166.0,2019,5.0,1100000.0,1100000.0,1,Western Suburbs
Cabramatta,2166.0,2019,6.0,999000.0,999000.0,1,Western Suburbs
Cabramatta,2166.0,2019,7.0,1075000.0,1075000.0,1,Western Suburbs
Cabramatta,2166.0,2020,3.0,1420000.0,1420000.0,1,Western Suburbs
Cabramatta,2166.0,2020,7.0,2000000.0,2000000.0,1,Western Suburbs
Cabramatta,2166.0,2021,1.0,1050000.0,1050000.0,1,Western Suburbs
Cabramatta,2166.0,2021,3.0,1500000.0,1500000.0,1,Western Suburbs
Cabramatta,2166.0,2021,4.0,1123333.33,1120000.0,3,Western Suburbs
Cabramatta,2166.0,2021,5.0,1185000.0,1225000.0,4,Western Suburbs
Cabramatta,2166.0,2021,10.0,1200000.0,1200000.0,1,Western Suburbs
Cabramatta,2166.0,2021,16.0,2280000.0,2280000.0,1,Western Suburbs
Cabramatta West,2166.0,2009,3.0,380000.0,380000.0,1,South West
Cabramatta West,2166.0,2010,3.0,478333.33,452500.0,6,South West
Cabramatta West,2166.0,2010,4.0,530000.0,520000.0,3,South West
Cabramatta West,2166.0,2010,5.0,660000.0,660000.0,1,South West
Cabramatta West,2166.0,2011,2.0,331500.0,331500.0,2,South West
Cabramatta West,2166.0,2011,3.0,419666.67,388000.0,6,South West
Cabramatta West,2166.0,2011,4.0,430000.0,430000.0,2,South West
Cabramatta West,2166.0,2011,5.0,466000.0,466000.0,1,South West
Cabramatta West,2166.0,2012,2.0,375000.0,375000.0,1,South West
Cabramatta West,2166.0,2012,3.0,487596.15,485000.0,13,South West
Cabramatta West,2166.0,2012,5.0,865000.0,865000.0,2,South West
Cabramatta West,2166.0,2013,2.0,542500.0,542500.0,2,South West
Cabramatta West,2166.0,2013,3.0,472227.27,455000.0,11,South West
Cabramatta West,2166.0,2013,4.0,647687.5,565000.0,8,South West
Cabramatta West,2166.0,2013,5.0,683000.0,683000.0,1,South West
Cabramatta West,2166.0,2013,6.0,585000.0,585000.0,1,South West
Cabramatta West,2166.0,2014,2.0,497500.0,477500.0,4,South West
Cabramatta West,2166.0,2014,3.0,602500.0,571000.0,8,South West
Cabramatta West,2166.0,2014,4.0,728333.33,650000.0,3,South West
Cabramatta West,2166.0,2014,5.0,1185000.0,1185000.0,1,South West
Cabramatta West,2166.0,2014,6.0,1260000.0,1260000.0,1,South West
Cabramatta West,2166.0,2015,3.0,815300.0,810000.0,10,South West
Cabramatta West,2166.0,2015,4.0,939222.22,950000.0,9,South West
Cabramatta West,2166.0,2015,5.0,680000.0,680000.0,1,South West
Cabramatta West,2166.0,2015,6.0,1282000.0,1282000.0,1,South West
Cabramatta West,2166.0,2016,2.0,866000.0,866000.0,1,South West
Cabramatta West,2166.0,2016,3.0,854500.0,810000.0,21,South West
Cabramatta West,2166.0,2016,4.0,765571.43,780000.0,7,South West
Cabramatta West,2166.0,2016,5.0,894571.43,830000.0,7,South West
Cabramatta West,2166.0,2017,2.0,779333.33,780000.0,3,South West
Cabramatta West,2166.0,2017,3.0,940769.23,850000.0,13,South West
Cabramatta West,2166.0,2017,4.0,1003600.0,847500.0,10,South West
Cabramatta West,2166.0,2017,5.0,1099166.67,1020000.0,6,South West
Cabramatta West,2166.0,2017,6.0,990000.0,990000.0,2,South West
Cabramatta West,2166.0,2018,2.0,717000.0,717000.0,2,South West
Cabramatta West,2166.0,2018,3.0,809153.85,812000.0,13,South West
Cabramatta West,2166.0,2018,4.0,838750.0,835000.0,4,South West
Cabramatta West,2166.0,2018,5.0,1020000.0,1020000.0,1,South West
Cabramatta West,2166.0,2018,6.0,1086666.67,1030000.0,3,South West
Cabramatta West,2166.0,2018,7.0,815000.0,815000.0,1,South West
Cabramatta West,2166.0,2019,2.0,815000.0,815000.0,1,South West
Cabramatta West,2166.0,2019,3.0,680000.0,680000.0,1,South West
Cabramatta West,2166.0,2019,4.0,794250.0,782500.0,4,South West
Cabramatta West,2166.0,2019,6.0,765000.0,765000.0,1,South West
Cabramatta West,2166.0,2019,8.0,965000.0,965000.0,1,South West
Cabramatta West,2166.0,2021,3.0,1403333.33,1350000.0,3,South West
Cabramatta West,2166.0,2021,4.0,1410000.0,1410000.0,1,South West
Cabramatta West,2166.0,2021,5.0,1195000.0,1195000.0,2,South West
Cabramatta West,2166.0,2021,6.0,1150000.0,1150000.0,1,South West
Cabramatta West,2166.0,2021,7.0,1350000.0,1350000.0,1,South West
Cammeray,2062.0,2001,2.0,463000.0,463000.0,1,Lower North Shore
Cammeray,2062.0,2006,3.0,820000.0,820000.0,1,Lower North Shore
Cammeray,2062.0,2007,3.0,1175000.0,1175000.0,1,Lower North Shore
Cammeray,2062.0,2008,2.0,752500.0,752500.0,2,Lower North Shore
Cammeray,2062.0,2008,3.0,1099000.0,960000.0,10,Lower North Shore
Cammeray,2062.0,2008,4.0,1213333.33,1050000.0,3,Lower North Shore
Cammeray,2062.0,2009,2.0,861100.2,900000.0,5,Lower North Shore
Cammeray,2062.0,2009,3.0,1267666.67,1237500.0,12,Lower North Shore
Cammeray,2062.0,2009,4.0,2143750.0,1455000.0,4,Lower North Shore
Cammeray,2062.0,2009,5.0,1822500.0,1822500.0,2,Lower North Shore
Cammeray,2062.0,2009,6.0,1739000.0,1739000.0,1,Lower North Shore
Cammeray,2062.0,2010,2.0,820285.71,820000.0,7,Lower North Shore
Cammeray,2062.0,2010,3.0,1184025.0,1175000.0,20,Lower North Shore
Cammeray,2062.0,2010,4.0,2197000.0,2200000.0,5,Lower North Shore
Cammeray,2062.0,2010,6.0,770000.0,770000.0,1,Lower North Shore
Cammeray,2062.0,2011,2.0,892500.0,842500.0,8,Lower North Shore
Cammeray,2062.0,2011,3.0,1111687.5,1092500.0,16,Lower North Shore
Cammeray,2062.0,2011,4.0,1815545.45,1640000.0,11,Lower North Shore
Cammeray,2062.0,2011,5.0,7000000.0,7000000.0,1,Lower North Shore
Cammeray,2062.0,2011,6.0,1095000.0,1095000.0,1,Lower North Shore
Cammeray,2062.0,2012,2.0,892750.0,917500.0,12,Lower North Shore
Cammeray,2062.0,2012,3.0,1299673.33,1285000.0,15,Lower North Shore
Cammeray,2062.0,2012,4.0,1834107.14,1655000.0,14,Lower North Shore
Cammeray,2062.0,2012,5.0,3900000.0,3900000.0,1,Lower North Shore
Cammeray,2062.0,2012,6.0,1452500.0,1452500.0,2,Lower North Shore
Cammeray,2062.0,2013,2.0,872454.55,870000.0,11,Lower North Shore
Cammeray,2062.0,2013,3.0,1346636.36,1353000.0,22,Lower North Shore
Cammeray,2062.0,2013,4.0,1989315.79,1825000.0,19,Lower North Shore
Cammeray,2062.0,2013,5.0,2663750.0,2850000.0,4,Lower North Shore
Cammeray,2062.0,2013,6.0,2757500.0,2757500.0,2,Lower North Shore
Cammeray,2062.0,2013,7.0,1500000.0,1500000.0,1,Lower North Shore
Cammeray,2062.0,2014,2.0,1137454.55,1000000.0,11,Lower North Shore
Cammeray,2062.0,2014,3.0,1507071.43,1510000.0,21,Lower North Shore
Cammeray,2062.0,2014,4.0,2344470.59,2075000.0,17,Lower North Shore
Cammeray,2062.0,2014,5.0,2170000.0,2200000.0,7,Lower North Shore
Cammeray,2062.0,2014,6.0,2350000.0,2350000.0,1,Lower North Shore
Cammeray,2062.0,2015,1.0,1512000.0,1512000.0,1,Lower North Shore
Cammeray,2062.0,2015,2.0,1149833.33,997000.0,6,Lower North Shore
Cammeray,2062.0,2015,3.0,1762120.0,1655000.0,25,Lower North Shore
Cammeray,2062.0,2015,4.0,2190789.47,2120000.0,19,Lower North Shore
Cammeray,2062.0,2015,5.0,2645000.0,2645000.0,2,Lower North Shore
Cammeray,2062.0,2016,2.0,1685333.33,1809500.0,6,Lower North Shore
Cammeray,2062.0,2016,3.0,1984428.57,1861000.0,21,Lower North Shore
Cammeray,2062.0,2016,4.0,2876931.82,2850000.0,11,Lower North Shore
Cammeray,2062.0,2016,5.0,4250000.0,4137500.0,4,Lower North Shore
Cammeray,2062.0,2016,6.0,2652500.0,2652500.0,2,Lower North Shore
Cammeray,2062.0,2017,2.0,1768571.43,1850000.0,7,Lower North Shore
Cammeray,2062.0,2017,3.0,2007400.0,1920000.0,15,Lower North Shore
Cammeray,2062.0,2017,4.0,2927500.0,2565000.0,14,Lower North Shore
Cammeray,2062.0,2017,5.0,3286296.0,3608888.0,3,Lower North Shore
Cammeray,2062.0,2018,2.0,1652916.67,1647500.0,12,Lower North Shore
Cammeray,2062.0,2018,3.0,1978689.29,1965000.0,28,Lower North Shore
Cammeray,2062.0,2018,4.0,3575181.82,3400000.0,11,Lower North Shore
Cammeray,2062.0,2018,5.0,3306000.0,2750000.0,3,Lower North Shore
Cammeray,2062.0,2019,2.0,1463333.33,1400000.0,3,Lower North Shore
Cammeray,2062.0,2019,3.0,1601500.0,1720000.0,5,Lower North Shore
Cammeray,2062.0,2019,4.0,2597666.67,2500000.0,3,Lower North Shore
Cammeray,2062.0,2021,2.0,1200000.0,1200000.0,1,Lower North Shore
Cammeray,2062.0,2021,3.0,2430833.33,2495000.0,6,Lower North Shore
Camperdown,2050.0,2007,2.0,669500.0,670000.0,4,Inner West
Camperdown,2050.0,2007,3.0,752500.0,702500.0,4,Inner West
Camperdown,2050.0,2008,2.0,679458.33,665000.0,12,Inner West
Camperdown,2050.0,2008,3.0,730571.43,695000.0,7,Inner West
Camperdown,2050.0,2008,4.0,965000.0,965000.0,2,Inner West
Camperdown,2050.0,2009,1.0,552500.0,552500.0,2,Inner West
Camperdown,2050.0,2009,2.0,670392.86,687500.0,14,Inner West
Camperdown,2050.0,2009,3.0,921791.67,854000.0,12,Inner West
Camperdown,2050.0,2009,4.0,1305000.0,1305000.0,2,Inner West
Camperdown,2050.0,2010,1.0,597500.0,597500.0,2,Inner West
Camperdown,2050.0,2010,2.0,755500.0,755000.0,10,Inner West
Camperdown,2050.0,2010,3.0,1059722.22,875000.0,18,Inner West
Camperdown,2050.0,2010,4.0,1163333.33,1010000.0,3,Inner West
Camperdown,2050.0,2011,1.0,591625.0,591625.0,2,Inner West
Camperdown,2050.0,2011,2.0,756933.33,751500.0,15,Inner West
Camperdown,2050.0,2011,3.0,1021818.18,1025000.0,11,Inner West
Camperdown,2050.0,2011,4.0,1389250.0,1373500.0,4,Inner West
Camperdown,2050.0,2012,1.0,471250.0,471250.0,2,Inner West
Camperdown,2050.0,2012,2.0,765529.41,755500.0,17,Inner West
Camperdown,2050.0,2012,3.0,976062.5,920000.0,16,Inner West
Camperdown,2050.0,2012,4.0,1251250.0,1320000.0,4,Inner West
Camperdown,2050.0,2012,5.0,1210000.0,1210000.0,1,Inner West
Camperdown,2050.0,2013,1.0,611300.0,642000.0,5,Inner West
Camperdown,2050.0,2013,2.0,801622.22,807500.0,18,Inner West
Camperdown,2050.0,2013,3.0,1056166.67,1010000.0,12,Inner West
Camperdown,2050.0,2013,4.0,1319375.0,1275000.0,8,Inner West
Camperdown,2050.0,2014,1.0,703333.33,670000.0,3,Inner West
Camperdown,2050.0,2014,2.0,1001193.16,970000.0,19,Inner West
Camperdown,2050.0,2014,3.0,1314210.53,1265000.0,19,Inner West
Camperdown,2050.0,2014,4.0,1559125.0,1490500.0,8,Inner West
Camperdown,2050.0,2014,5.0,3650000.0,3650000.0,1,Inner West
Camperdown,2050.0,2014,6.0,4000000.0,4000000.0,1,Inner West
Camperdown,2050.0,2015,1.0,1495000.0,1495000.0,2,Inner West
Camperdown,2050.0,2015,2.0,1103532.88,1058750.0,16,Inner West
Camperdown,2050.0,2015,3.0,1533000.0,1475000.0,19,Inner West
Camperdown,2050.0,2015,4.0,1889777.78,1690000.0,9,Inner West
Camperdown,2050.0,2016,0.0,640000.0,640000.0,1,Inner West
Camperdown,2050.0,2016,1.0,1019333.33,950000.0,3,Inner West
Camperdown,2050.0,2016,2.0,1223045.45,1250000.0,11,Inner West
Camperdown,2050.0,2016,3.0,1676558.76,1540000.0,21,Inner West
Camperdown,2050.0,2016,4.0,2075666.67,2217000.0,3,Inner West
Camperdown,2050.0,2016,5.0,2725000.0,2725000.0,1,Inner West
Camperdown,2050.0,2017,1.0,832250.0,834500.0,4,Inner West
Camperdown,2050.0,2017,2.0,1332708.33,1360500.0,12,Inner West
Camperdown,2050.0,2017,3.0,1738250.0,1807500.0,8,Inner West
Camperdown,2050.0,2017,4.0,1487500.0,1487500.0,2,Inner West
Camperdown,2050.0,2017,5.0,4700000.0,4700000.0,1,Inner West
Camperdown,2050.0,2018,2.0,1309866.67,1205000.0,15,Inner West
Camperdown,2050.0,2018,3.0,1693000.0,1677500.0,14,Inner West
Camperdown,2050.0,2018,4.0,2257500.0,2225000.0,6,Inner West
Camperdown,2050.0,2019,1.0,940000.0,940000.0,1,Inner West
Camperdown,2050.0,2019,2.0,1067000.0,1101000.0,3,Inner West
Camperdown,2050.0,2019,3.0,1383333.33,1450000.0,3,Inner West
Camperdown,2050.0,2019,4.0,1642500.0,1642500.0,2,Inner West
Camperdown,2050.0,2020,1.0,725000.0,725000.0,1,Inner West
Camperdown,2050.0,2020,2.0,1140000.0,1140000.0,2,Inner West
Camperdown,2050.0,2020,3.0,1555000.0,1555000.0,1,Inner West
Camperdown,2050.0,2021,2.0,1775000.0,1875000.0,5,Inner West
Camperdown,2050.0,2021,3.0,2640000.0,2640000.0,1,Inner West
Camperdown,2050.0,2021,4.0,2808000.0,2808000.0,2,Inner West
Camperdown,2050.0,2021,10.0,12000000.0,12000000.0,1,Inner West
Canada Bay,2046.0,2008,3.0,902000.0,902000.0,1,Inner West
Canada Bay,2046.0,2009,2.0,670000.0,690000.0,4,Inner West
Canada Bay,2046.0,2009,3.0,794000.0,820000.0,4,Inner West
Canada Bay,2046.0,2010,3.0,1075000.0,1075000.0,2,Inner West
Canada Bay,2046.0,2011,2.0,718333.33,730000.0,3,Inner West
Canada Bay,2046.0,2011,3.0,1120000.0,1120000.0,1,Inner West
Canada Bay,2046.0,2012,2.0,756666.67,680000.0,3,Inner West
Canada Bay,2046.0,2012,5.0,1750000.0,1750000.0,1,Inner West
Canada Bay,2046.0,2013,2.0,738000.0,710000.0,4,Inner West
Canada Bay,2046.0,2013,3.0,775000.0,775000.0,1,Inner West
Canada Bay,2046.0,2013,4.0,1220000.0,1220000.0,1,Inner West
Canada Bay,2046.0,2013,5.0,1425000.0,1425000.0,1,Inner West
Canada Bay,2046.0,2014,2.0,858333.33,815000.0,3,Inner West
Canada Bay,2046.0,2014,3.0,1350000.0,1350000.0,5,Inner West
Canada Bay,2046.0,2014,4.0,1760000.0,1740000.0,3,Inner West
Canada Bay,2046.0,2015,2.0,987500.0,987500.0,2,Inner West
Canada Bay,2046.0,2015,3.0,1441925.0,1350000.0,5,Inner West
Canada Bay,2046.0,2015,4.0,1517000.0,1517000.0,2,Inner West
Canada Bay,2046.0,2016,2.0,1660000.0,1660000.0,1,Inner West
Canada Bay,2046.0,2016,3.0,1480000.0,1480000.0,2,Inner West
Canada Bay,2046.0,2016,4.0,1805000.0,1805000.0,1,Inner West
Canada Bay,2046.0,2017,2.0,1112500.0,1052500.0,4,Inner West
Canada Bay,2046.0,2017,3.0,1573571.43,1620000.0,7,Inner West
Canada Bay,2046.0,2018,2.0,1690000.0,1690000.0,2,Inner West
Canada Bay,2046.0,2018,3.0,1645714.29,1600000.0,7,Inner West
Canada Bay,2046.0,2018,4.0,1625000.0,1625000.0,2,Inner West
Canada Bay,2046.0,2018,5.0,2700000.0,2700000.0,1,Inner West
Canada Bay,2046.0,2019,2.0,894000.0,894000.0,1,Inner West
Canada Bay,2046.0,2019,3.0,1948625.0,1617500.0,8,Inner West
Canada Bay,2046.0,2019,4.0,2210000.0,2210000.0,1,Inner West
Canada Bay,2046.0,2021,3.0,1940000.0,1940000.0,1,Inner West
Canada Bay,2046.0,2021,4.0,2285000.0,2285000.0,1,Inner West
Canley Heights,2166.0,2009,3.0,357000.0,357000.0,1,South West
Canley Heights,2166.0,2009,4.0,483500.0,483500.0,2,South West
Canley Heights,2166.0,2010,2.0,363500.0,363500.0,2,South West
Canley Heights,2166.0,2010,3.0,389681.82,370000.0,11,South West
Canley Heights,2166.0,2010,4.0,422666.67,410000.0,3,South West
Canley Heights,2166.0,2011,2.0,422000.0,422000.0,1,South West
Canley Heights,2166.0,2011,3.0,455272.73,435000.0,11,South West
Canley Heights,2166.0,2011,4.0,472500.0,472500.0,2,South West
Canley Heights,2166.0,2011,5.0,432000.0,432000.0,1,South West
Canley Heights,2166.0,2012,2.0,415500.0,393000.0,3,South West
Canley Heights,2166.0,2012,3.0,460331.48,465000.0,27,South West
Canley Heights,2166.0,2012,4.0,490000.0,477500.0,4,South West
Canley Heights,2166.0,2012,5.0,565000.0,565000.0,2,South West
Canley Heights,2166.0,2013,3.0,532209.52,515000.0,21,South West
Canley Heights,2166.0,2013,4.0,571333.33,571500.0,6,South West
Canley Heights,2166.0,2013,5.0,767000.0,769500.0,4,South West
Canley Heights,2166.0,2014,2.0,792000.0,792000.0,1,South West
Canley Heights,2166.0,2014,3.0,587211.54,577750.0,26,South West
Canley Heights,2166.0,2014,4.0,729766.67,675000.0,15,South West
Canley Heights,2166.0,2014,7.0,1075000.0,1075000.0,1,South West
Canley Heights,2166.0,2015,1.0,648000.0,648000.0,1,South West
Canley Heights,2166.0,2015,2.0,913600.0,723000.0,5,South West
Canley Heights,2166.0,2015,3.0,737961.54,715000.0,26,South West
Canley Heights,2166.0,2015,4.0,807781.25,757750.0,16,South West
Canley Heights,2166.0,2015,5.0,1210000.0,1210000.0,2,South West
Canley Heights,2166.0,2015,6.0,1000000.0,1000000.0,2,South West
Canley Heights,2166.0,2016,1.0,390000.0,390000.0,1,South West
Canley Heights,2166.0,2016,2.0,748250.0,772500.0,4,South West
Canley Heights,2166.0,2016,3.0,807538.46,755000.0,26,South West
Canley Heights,2166.0,2016,4.0,806380.95,780000.0,21,South West
Canley Heights,2166.0,2016,5.0,851125.0,802500.0,8,South West
Canley Heights,2166.0,2016,6.0,820000.0,820000.0,1,South West
Canley Heights,2166.0,2016,7.0,850000.0,850000.0,1,South West
Canley Heights,2166.0,2017,0.0,865000.0,865000.0,1,South West
Canley Heights,2166.0,2017,3.0,902000.0,802500.0,28,South West
Canley Heights,2166.0,2017,4.0,876600.0,850000.0,10,South West
Canley Heights,2166.0,2017,5.0,854125.0,869000.0,8,South West
Canley Heights,2166.0,2017,6.0,1600000.0,1600000.0,1,South West
Canley Heights,2166.0,2017,7.0,885000.0,885000.0,1,South West
Canley Heights,2166.0,2018,2.0,930166.67,866500.0,6,South West
Canley Heights,2166.0,2018,3.0,800225.0,777500.0,20,South West
Canley Heights,2166.0,2018,4.0,953400.0,975000.0,5,South West
Canley Heights,2166.0,2018,5.0,861666.67,850000.0,9,South West
Canley Heights,2166.0,2019,2.0,576000.0,576000.0,1,South West
Canley Heights,2166.0,2019,3.0,731958.33,740000.0,12,South West
Canley Heights,2166.0,2019,5.0,942500.0,830000.0,4,South West
Canley Heights,2166.0,2019,8.0,940000.0,940000.0,1,South West
Canley Heights,2166.0,2021,2.0,2850000.0,2850000.0,1,South West
Canley Heights,2166.0,2021,3.0,1481666.67,1685000.0,3,South West
Canley Heights,2166.0,2021,4.0,1587500.0,1587500.0,2,South West
Canley Heights,2166.0,2021,5.0,1084000.0,1100000.0,5,South West
Canley Heights,2166.0,2021,6.0,1000000.0,1000000.0,1,South West
Canley Vale,2166.0,2009,4.0,395000.0,395000.0,1,Western Suburbs
Canley Vale,2166.0,2010,2.0,333300.0,288000.0,5,Western Suburbs
Canley Vale,2166.0,2010,3.0,431000.0,405000.0,3,Western Suburbs
Canley Vale,2166.0,2010,4.0,588000.0,588000.0,1,Western Suburbs
Canley Vale,2166.0,2011,2.0,365500.0,365500.0,2,Western Suburbs
Canley Vale,2166.0,2011,3.0,451750.0,460000.0,6,Western Suburbs
Canley Vale,2166.0,2011,4.0,445066.67,457200.0,3,Western Suburbs
Canley Vale,2166.0,2012,1.0,292000.0,292000.0,1,Western Suburbs
Canley Vale,2166.0,2012,2.0,403333.33,422000.0,3,Western Suburbs
Canley Vale,2166.0,2012,3.0,427111.11,450000.0,9,Western Suburbs
Canley Vale,2166.0,2012,4.0,625000.0,625000.0,1,Western Suburbs
Canley Vale,2166.0,2012,6.0,681000.0,681000.0,1,Western Suburbs
Canley Vale,2166.0,2013,1.0,250000.0,250000.0,1,Western Suburbs
Canley Vale,2166.0,2013,2.0,403400.0,369000.0,5,Western Suburbs
Canley Vale,2166.0,2013,3.0,498363.64,480000.0,11,Western Suburbs
Canley Vale,2166.0,2013,4.0,601333.33,689000.0,3,Western Suburbs
Canley Vale,2166.0,2013,8.0,720000.0,720000.0,1,Western Suburbs
