Date,suburb,postalCode,sellPrice,bed,bath,car,propType,year,SydneyRegion
2016-07-05,Avalon Beach,2107.0,1475000,4.0,1,1.0,house,2016,Northern Beaches
2016-07-02,Avalon Beach,2107.0,1999999,4.0,2,2.0,house,2016,Northern Beaches
2016-06-21,Avalon Beach,2107.0,2400000,5.0,3,2.0,house,2016,Northern Beaches
2016-06-21,Avalon Beach,2107.0,1069000,3.0,1,2.0,house,2016,Northern Beaches
2016-06-20,Avalon Beach,2107.0,1400000,3.0,2,1.0,house,2016,Northern Beaches
2016-06-09,Avalon Beach,2107.0,2125000,4.0,2,3.0,house,2016,Northern Beaches
2016-06-03,Bilgola Plateau,2107.0,1350000,4.0,2,2.0,house,2016,Northern Beaches
2016-05-31,Bilgola Plateau,2107.0,1375000,4.0,2,2.0,house,2016,Northern Beaches
2016-05-26,Avalon Beach,2107.0,1450000,4.0,2,2.0,house,2016,Northern Beaches
2016-05-25,Avalon Beach,2107.0,1370000,4.0,2,2.0,house,2016,Northern Beaches
2016-05-12,Avalon Beach,2107.0,2010000,4.0,2,2.0,house,2016,Northern Beaches
2016-05-12,Avalon Beach,2107.0,1845000,4.0,3,2.0,house,2016,Northern Beaches
2016-05-11,Avalon Beach,2107.0,1325000,4.0,2,6.0,house,2016,Northern Beaches
2016-05-10,Avalon Beach,2107.0,1550000,3.0,2,2.0,house,2016,Northern Beaches
2016-05-07,Avalon Beach,2107.0,1545000,4.0,2,2.0,house,2016,Northern Beaches
2016-05-06,Avalon Beach,2107.0,1360000,3.0,2,2.0,house,2016,Northern Beaches
2016-05-04,Avalon Beach,2107.0,1625000,4.0,3,2.0,house,2016,Northern Beaches
2016-05-04,Bilgola Plateau,2107.0,1365000,4.0,3,2.0,house,2016,Northern Beaches
2016-05-03,Bilgola Beach,2107.0,2954000,3.0,2,2.0,house,2016,Northern Beaches
2016-05-02,Avalon Beach,2107.0,1350000,4.0,2,4.0,townhouse,2016,Northern Beaches
2016-04-29,Clareville,2107.0,2450000,6.0,4,2.0,house,2016,Northern Beaches
2016-04-29,Whale Beach,2107.0,2100000,3.0,1,1.0,house,2016,Northern Beaches
2016-04-29,Avalon Beach,2107.0,1575000,4.0,3,2.0,house,2016,Northern Beaches
2016-04-18,Avalon Beach,2107.0,3775000,4.0,4,2.0,house,2016,Northern Beaches
2016-04-14,Avalon Beach,2107.0,1700000,3.0,2,2.0,house,2016,Northern Beaches
2016-04-13,Avalon Beach,2107.0,1920000,4.0,3,2.0,house,2016,Northern Beaches
2016-04-13,Avalon Beach,2107.0,1825000,5.0,3,2.0,house,2016,Northern Beaches
2016-04-08,Avalon Beach,2107.0,1640000,4.0,2,2.0,house,2016,Northern Beaches
2016-04-07,Avalon Beach,2107.0,1435000,4.0,3,2.0,house,2016,Northern Beaches
2016-03-31,Avalon Beach,2107.0,2000000,4.0,2,2.0,house,2016,Northern Beaches
2016-03-29,Avalon Beach,2107.0,2500000,4.0,3,2.0,house,2016,Northern Beaches
2016-03-29,Avalon Beach,2107.0,1430000,2.0,1,2.0,house,2016,Northern Beaches
2016-03-28,Avalon Beach,2107.0,1150000,2.0,1,1.0,house,2016,Northern Beaches
2016-03-25,Avalon Beach,2107.0,2085000,4.0,3,2.0,house,2016,Northern Beaches
2016-03-19,Avalon Beach,2107.0,2055000,5.0,3,2.0,house,2016,Northern Beaches
2016-03-19,Bilgola Plateau,2107.0,1770000,4.0,2,3.0,house,2016,Northern Beaches
2016-03-11,Avalon Beach,2107.0,1400000,4.0,1,1.0,house,2016,Northern Beaches
2016-03-09,Avalon Beach,2107.0,3150000,4.0,4,5.0,house,2016,Northern Beaches
2016-03-04,Bilgola Plateau,2107.0,1285000,4.0,3,3.0,house,2016,Northern Beaches
2016-03-02,Avalon Beach,2107.0,3000000,5.0,3,2.0,house,2016,Northern Beaches
2016-03-02,Bilgola Plateau,2107.0,1720000,4.0,2,2.0,house,2016,Northern Beaches
2016-02-27,Bilgola Plateau,2107.0,1200000,4.0,2,3.0,house,2016,Northern Beaches
2016-02-26,Avalon Beach,2107.0,1440000,5.0,3,3.0,house,2016,Northern Beaches
2016-02-20,Avalon Beach,2107.0,1300000,4.0,3,2.0,house,2016,Northern Beaches
2016-02-16,Avalon Beach,2107.0,1030000,3.0,1,4.0,house,2016,Northern Beaches
2016-02-12,Bilgola Plateau,2107.0,1650000,3.0,3,2.0,house,2016,Northern Beaches
2016-02-12,Bilgola Plateau,2107.0,1550000,4.0,2,2.0,house,2016,Northern Beaches
2016-02-10,Bilgola Plateau,2107.0,1400000,5.0,3,2.0,house,2016,Northern Beaches
2016-02-10,Bilgola Plateau,2107.0,1310000,3.0,1,1.0,house,2016,Northern Beaches
2016-02-06,Avalon Beach,2107.0,1412000,3.0,2,2.0,house,2016,Northern Beaches
2016-02-06,Avalon Beach,2107.0,1380000,4.0,3,2.0,house,2016,Northern Beaches
2016-02-05,Avalon Beach,2107.0,1725000,4.0,2,2.0,house,2016,Northern Beaches
2016-02-05,Avalon Beach,2107.0,1190000,3.0,2,1.0,house,2016,Northern Beaches
2016-02-05,Bilgola Plateau,2107.0,1185000,4.0,2,3.0,house,2016,Northern Beaches
2016-01-22,Avalon Beach,2107.0,1650500,4.0,3,2.0,house,2016,Northern Beaches
2016-01-11,Avalon Beach,2107.0,1395000,3.0,2,2.0,house,2016,Northern Beaches
2015-12-24,Avalon Beach,2107.0,1355000,4.0,2,2.0,house,2015,Northern Beaches
2015-12-18,Avalon Beach,2107.0,1330000,4.0,3,2.0,house,2015,Northern Beaches
2015-12-12,Avalon Beach,2107.0,1500000,4.0,2,2.0,house,2015,Northern Beaches
2015-12-11,Whale Beach,2107.0,2300000,4.0,2,2.0,house,2015,Northern Beaches
2015-12-11,Bilgola Plateau,2107.0,1905000,5.0,3,4.0,house,2015,Northern Beaches
2015-12-11,Avalon Beach,2107.0,1450000,3.0,2,3.0,house,2015,Northern Beaches
2015-12-10,Avalon Beach,2107.0,1040000,2.0,1,1.0,house,2015,Northern Beaches
2015-11-27,Avalon Beach,2107.0,3255000,3.0,2,3.0,house,2015,Northern Beaches
2015-11-27,Bilgola Plateau,2107.0,1810000,4.0,2,2.0,house,2015,Northern Beaches
2015-11-27,Avalon Beach,2107.0,1225000,4.0,3,2.0,house,2015,Northern Beaches
2015-11-27,Avalon Beach,2107.0,1150000,3.0,1,3.0,house,2015,Northern Beaches
2015-11-27,Avalon Beach,2107.0,1100000,3.0,1,2.0,house,2015,Northern Beaches
2015-11-25,Avalon Beach,2107.0,1650000,4.0,2,2.0,house,2015,Northern Beaches
2015-11-21,Avalon Beach,2107.0,980000,2.0,1,1.0,house,2015,Northern Beaches
2015-11-20,Avalon Beach,2107.0,1610000,5.0,3,2.0,house,2015,Northern Beaches
2015-11-19,Avalon Beach,2107.0,1180000,3.0,1,2.0,house,2015,Northern Beaches
2015-11-18,Bilgola Beach,2107.0,2175000,4.0,3,2.0,house,2015,Northern Beaches
2015-11-18,Avalon Beach,2107.0,1555000,4.0,2,2.0,house,2015,Northern Beaches
2015-11-17,Avalon Beach,2107.0,3050000,5.0,4,2.0,house,2015,Northern Beaches
2015-11-13,Bilgola Plateau,2107.0,1385000,4.0,2,2.0,house,2015,Northern Beaches
2015-11-11,Avalon Beach,2107.0,2050000,4.0,3,5.0,house,2015,Northern Beaches
2015-11-10,Avalon Beach,2107.0,1610000,5.0,4,2.0,house,2015,Northern Beaches
2015-11-07,Avalon Beach,2107.0,1370000,2.0,1,1.0,house,2015,Northern Beaches
2015-11-07,Avalon Beach,2107.0,1177000,2.0,1,1.0,house,2015,Northern Beaches
2015-11-06,Avalon Beach,2107.0,1650000,4.0,2,2.0,house,2015,Northern Beaches
2015-11-05,Avalon Beach,2107.0,1375000,3.0,1,2.0,house,2015,Northern Beaches
2015-11-04,Avalon Beach,2107.0,5700000,6.0,5,3.0,house,2015,Northern Beaches
2015-11-04,Avalon Beach,2107.0,2050000,4.0,3,2.0,house,2015,Northern Beaches
2015-11-04,Bilgola Plateau,2107.0,1400000,4.0,2,2.0,house,2015,Northern Beaches
2015-10-29,Avalon Beach,2107.0,1575000,4.0,2,1.0,house,2015,Northern Beaches
2015-10-29,Bilgola Plateau,2107.0,1200000,3.0,1,2.0,house,2015,Northern Beaches
2015-10-24,Avalon Beach,2107.0,2435000,4.0,2,2.0,house,2015,Northern Beaches
2015-10-22,Avalon Beach,2107.0,1570000,4.0,3,5.0,house,2015,Northern Beaches
2015-10-12,Bilgola Plateau,2107.0,2125000,5.0,3,2.0,house,2015,Northern Beaches
2015-10-10,Avalon Beach,2107.0,1675000,3.0,1,1.0,house,2015,Northern Beaches
2015-10-09,Avalon Beach,2107.0,1280000,3.0,2,2.0,house,2015,Northern Beaches
2015-10-06,Avalon Beach,2107.0,1200000,4.0,2,2.0,house,2015,Northern Beaches
2015-10-01,Avalon Beach,2107.0,2275000,4.0,4,4.0,house,2015,Northern Beaches
2015-09-30,Avalon Beach,2107.0,1325000,5.0,3,4.0,house,2015,Northern Beaches
2015-09-29,Avalon Beach,2107.0,1370000,3.0,3,2.0,townhouse,2015,Northern Beaches
2015-09-26,Avalon Beach,2107.0,1225000,2.0,1,1.0,house,2015,Northern Beaches
2015-09-24,Bilgola Plateau,2107.0,2650599,5.0,3,4.0,house,2015,Northern Beaches
2015-09-23,Bilgola Beach,2107.0,2100000,3.0,3,2.0,house,2015,Northern Beaches
2015-09-18,Avalon Beach,2107.0,1775500,3.0,2,1.0,house,2015,Northern Beaches
2015-09-18,Avalon Beach,2107.0,1600000,3.0,2,3.0,house,2015,Northern Beaches
2015-09-17,Bilgola Plateau,2107.0,1325000,4.0,2,2.0,house,2015,Northern Beaches
2015-09-16,Avalon Beach,2107.0,1600000,4.0,3,2.0,house,2015,Northern Beaches
2015-09-16,Avalon Beach,2107.0,1280000,3.0,2,3.0,house,2015,Northern Beaches
2015-09-16,Bilgola Plateau,2107.0,1175000,4.0,2,2.0,house,2015,Northern Beaches
2015-09-15,Avalon Beach,2107.0,1175000,3.0,2,1.0,townhouse,2015,Northern Beaches
2015-09-11,Bilgola Plateau,2107.0,1625000,3.0,2,5.0,house,2015,Northern Beaches
2015-09-11,Avalon Beach,2107.0,1220000,4.0,2,2.0,house,2015,Northern Beaches
2015-09-09,Avalon Beach,2107.0,1075000,3.0,2,2.0,townhouse,2015,Northern Beaches
2015-09-05,Avalon Beach,2107.0,2542500,4.0,2,2.0,house,2015,Northern Beaches
2015-09-05,Avalon Beach,2107.0,1450000,4.0,3,2.0,house,2015,Northern Beaches
2015-09-03,Avalon Beach,2107.0,1211110,3.0,1,3.0,house,2015,Northern Beaches
2015-08-28,Bilgola Plateau,2107.0,1382500,4.0,2,2.0,house,2015,Northern Beaches
2015-08-28,Avalon Beach,2107.0,1260000,5.0,2,1.0,house,2015,Northern Beaches
2015-08-24,Avalon Beach,2107.0,1250000,3.0,2,1.0,house,2015,Northern Beaches
2015-08-20,Avalon Beach,2107.0,1310000,3.0,2,2.0,house,2015,Northern Beaches
2015-08-19,Bilgola Plateau,2107.0,1300000,6.0,3,2.0,house,2015,Northern Beaches
2015-08-18,Avalon Beach,2107.0,1225000,3.0,2,2.0,house,2015,Northern Beaches
2015-08-14,Avalon Beach,2107.0,1165000,3.0,3,2.0,house,2015,Northern Beaches
2015-08-12,Bilgola Plateau,2107.0,1850000,4.0,3,2.0,house,2015,Northern Beaches
2015-08-11,Avalon Beach,2107.0,2000000,4.0,2,2.0,house,2015,Northern Beaches
2015-08-11,Avalon Beach,2107.0,1300500,5.0,3,2.0,house,2015,Northern Beaches
2015-08-09,Avalon Beach,2107.0,1275000,4.0,2,3.0,house,2015,Northern Beaches
2015-08-07,Bilgola Plateau,2107.0,1480000,5.0,4,2.0,house,2015,Northern Beaches
2015-08-07,Bilgola Plateau,2107.0,1325000,4.0,3,3.0,house,2015,Northern Beaches
2015-08-06,Bilgola Plateau,2107.0,1500000,4.0,3,3.0,house,2015,Northern Beaches
2015-08-05,Avalon Beach,2107.0,2400000,4.0,3,2.0,house,2015,Northern Beaches
2015-08-03,Avalon Beach,2107.0,1520000,4.0,2,2.0,house,2015,Northern Beaches
2015-07-31,Avalon Beach,2107.0,1300000,3.0,2,2.0,house,2015,Northern Beaches
2015-07-30,Avalon Beach,2107.0,1425000,2.0,1,2.0,house,2015,Northern Beaches
2015-07-29,Whale Beach,2107.0,3070000,4.0,1,2.0,house,2015,Northern Beaches
2015-07-27,Avalon Beach,2107.0,1740000,4.0,3,2.0,house,2015,Northern Beaches
2015-07-17,Avalon Beach,2107.0,1550000,5.0,4,2.0,house,2015,Northern Beaches
2015-06-30,Avalon Beach,2107.0,1580000,4.0,3,2.0,house,2015,Northern Beaches
2015-06-27,Avalon Beach,2107.0,1820000,5.0,2,2.0,house,2015,Northern Beaches
2015-06-25,Avalon Beach,2107.0,1530000,4.0,2,2.0,house,2015,Northern Beaches
2015-06-21,Avalon Beach,2107.0,1200000,4.0,2,2.0,house,2015,Northern Beaches
2015-06-16,Bilgola Beach,2107.0,1925000,4.0,2,2.0,house,2015,Northern Beaches
2015-06-02,Whale Beach,2107.0,2200000,5.0,4,2.0,house,2015,Northern Beaches
2015-05-24,Avalon Beach,2107.0,1274000,4.0,3,1.0,house,2015,Northern Beaches
2015-05-17,Avalon Beach,2107.0,1730000,4.0,2,4.0,house,2015,Northern Beaches
2015-05-08,Bilgola Plateau,2107.0,1250000,4.0,2,2.0,house,2015,Northern Beaches
2015-05-07,Avalon Beach,2107.0,1525000,4.0,1,1.0,house,2015,Northern Beaches
2015-05-05,Whale Beach,2107.0,1630000,5.0,4,2.0,house,2015,Northern Beaches
2015-04-24,Bilgola Plateau,2107.0,2010000,4.0,4,3.0,house,2015,Northern Beaches
2015-04-24,Avalon Beach,2107.0,1610000,5.0,3,2.0,house,2015,Northern Beaches
2015-04-17,Avalon Beach,2107.0,1750000,4.0,3,3.0,house,2015,Northern Beaches
2015-04-11,Bilgola Plateau,2107.0,1950000,4.0,2,4.0,house,2015,Northern Beaches
2015-04-10,Avalon Beach,2107.0,2500000,5.0,5,4.0,house,2015,Northern Beaches
2015-03-26,Avalon Beach,2107.0,1200000,4.0,2,2.0,house,2015,Northern Beaches
2015-03-16,Bilgola Plateau,2107.0,1157000,4.0,3,2.0,house,2015,Northern Beaches
2015-03-14,Avalon Beach,2107.0,1655000,5.0,3,3.0,house,2015,Northern Beaches
2015-03-09,Avalon Beach,2107.0,1500000,3.0,2,1.0,house,2015,Northern Beaches
2015-03-07,Avalon Beach,2107.0,1700000,4.0,2,2.0,house,2015,Northern Beaches
2015-03-04,Avalon Beach,2107.0,1640000,4.0,3,2.0,house,2015,Northern Beaches
2015-03-04,Avalon Beach,2107.0,1300000,3.0,2,2.0,house,2015,Northern Beaches
2015-03-01,Avalon Beach,2107.0,2400000,4.0,2,2.0,house,2015,Northern Beaches
2015-02-25,Bilgola Beach,2107.0,3150000,5.0,3,3.0,house,2015,Northern Beaches
2015-02-12,Whale Beach,2107.0,5500000,4.0,3,2.0,house,2015,Northern Beaches
2015-02-05,Avalon Beach,2107.0,1260000,4.0,3,4.0,house,2015,Northern Beaches
2015-02-02,Avalon Beach,2107.0,2500000,4.0,4,1.0,house,2015,Northern Beaches
2015-01-19,Avalon Beach,2107.0,1260000,5.0,3,4.0,house,2015,Northern Beaches
2014-12-13,Avalon Beach,2107.0,1680000,4.0,3,2.0,house,2014,Northern Beaches
2014-12-03,Avalon Beach,2107.0,2500000,4.0,2,2.0,house,2014,Northern Beaches
2014-12-03,Bilgola Plateau,2107.0,810000,2.0,1,2.0,house,2014,Northern Beaches
2014-12-01,Avalon Beach,2107.0,1280000,3.0,1,2.0,house,2014,Northern Beaches
2014-11-29,Avalon Beach,2107.0,1465000,4.0,3,2.0,house,2014,Northern Beaches
2014-11-27,Avalon Beach,2107.0,1410000,4.0,2,2.0,house,2014,Northern Beaches
2014-11-15,Avalon Beach,2107.0,1600000,5.0,2,2.0,house,2014,Northern Beaches
2014-11-15,Avalon Beach,2107.0,1200000,4.0,3,1.0,house,2014,Northern Beaches
2014-11-13,Avalon Beach,2107.0,2550000,3.0,2,6.0,house,2014,Northern Beaches
2014-11-11,Bilgola Plateau,2107.0,2200000,5.0,3,2.0,house,2014,Northern Beaches
2014-11-07,Avalon Beach,2107.0,1900000,4.0,3,2.0,house,2014,Northern Beaches
2014-10-25,Avalon Beach,2107.0,1825000,4.0,3,4.0,house,2014,Northern Beaches
2014-10-22,Avalon Beach,2107.0,1200000,4.0,3,3.0,house,2014,Northern Beaches
2014-09-27,Avalon Beach,2107.0,1550000,6.0,2,2.0,house,2014,Northern Beaches
2014-09-24,Bilgola Plateau,2107.0,2600000,4.0,3,2.0,house,2014,Northern Beaches
2014-09-24,Avalon Beach,2107.0,1990000,4.0,4,2.0,house,2014,Northern Beaches
2014-09-18,Bilgola Plateau,2107.0,1025000,3.0,2,2.0,house,2014,Northern Beaches
2014-09-12,Bilgola Plateau,2107.0,1300000,5.0,3,3.0,house,2014,Northern Beaches
2014-09-11,Avalon Beach,2107.0,1750000,4.0,3,1.0,house,2014,Northern Beaches
2014-08-22,Avalon Beach,2107.0,1776000,6.0,3,2.0,house,2014,Northern Beaches
2014-08-22,Avalon Beach,2107.0,1100000,4.0,3,2.0,house,2014,Northern Beaches
2014-07-12,Avalon Beach,2107.0,1500000,5.0,2,2.0,house,2014,Northern Beaches
2014-07-01,Avalon Beach,2107.0,950000,5.0,2,2.0,house,2014,Northern Beaches
2014-06-12,Clareville,2107.0,1270000,5.0,3,2.0,house,2014,Northern Beaches
2014-06-08,Avalon Beach,2107.0,1335000,4.0,3,2.0,house,2014,Northern Beaches
2014-05-19,Avalon Beach,2107.0,2200000,5.0,3,2.0,house,2014,Northern Beaches
2014-05-19,Avalon Beach,2107.0,1900000,4.0,3,2.0,house,2014,Northern Beaches
2014-05-14,Avalon Beach,2107.0,1825000,3.0,2,2.0,house,2014,Northern Beaches
2014-05-14,Avalon Beach,2107.0,1435000,4.0,2,2.0,house,2014,Northern Beaches
2014-05-09,Avalon Beach,2107.0,1620000,5.0,4,3.0,house,2014,Northern Beaches
2014-05-02,Clareville,2107.0,2210000,4.0,4,6.0,house,2014,Northern Beaches
2014-04-24,Avalon Beach,2107.0,1230000,4.0,2,4.0,house,2014,Northern Beaches
2014-04-16,Bilgola Plateau,2107.0,1360000,3.0,3,2.0,house,2014,Northern Beaches
2014-04-10,Avalon Beach,2107.0,1290000,4.0,2,2.0,house,2014,Northern Beaches
2014-04-10,Avalon Beach,2107.0,1270000,4.0,3,2.0,house,2014,Northern Beaches
2014-04-10,Avalon Beach,2107.0,970000,3.0,2,2.0,house,2014,Northern Beaches
2014-03-31,Avalon Beach,2107.0,880000,4.0,2,2.0,house,2014,Northern Beaches
2014-03-12,Avalon Beach,2107.0,1820000,4.0,2,2.0,house,2014,Northern Beaches
2014-03-03,Avalon Beach,2107.0,2000000,5.0,3,2.0,house,2014,Northern Beaches
2014-03-03,Clareville,2107.0,1300000,4.0,2,1.0,house,2014,Northern Beaches
2014-02-28,Avalon Beach,2107.0,1250000,4.0,2,4.0,house,2014,Northern Beaches
2014-02-20,Bilgola Plateau,2107.0,1365000,5.0,3,3.0,house,2014,Northern Beaches
2014-01-31,Bilgola Plateau,2107.0,1100000,3.0,2,2.0,house,2014,Northern Beaches
2014-01-08,Avalon Beach,2107.0,1550000,4.0,2,2.0,house,2014,Northern Beaches
2013-12-24,Avalon Beach,2107.0,1220000,4.0,2,2.0,house,2013,Northern Beaches
2013-12-19,Avalon Beach,2107.0,1360000,5.0,4,2.0,house,2013,Northern Beaches
2013-12-17,Clareville,2107.0,2100000,3.0,3,2.0,house,2013,Northern Beaches
2013-12-07,Avalon Beach,2107.0,1310000,4.0,2,2.0,house,2013,Northern Beaches
2013-11-29,Avalon Beach,2107.0,1650000,5.0,2,2.0,house,2013,Northern Beaches
2013-11-23,Avalon Beach,2107.0,1975000,4.0,2,2.0,house,2013,Northern Beaches
2013-11-22,Avalon Beach,2107.0,2300000,4.0,2,2.0,house,2013,Northern Beaches
2013-11-08,Avalon Beach,2107.0,1425000,4.0,3,2.0,house,2013,Northern Beaches
2013-11-06,Whale Beach,2107.0,3100000,4.0,3,4.0,house,2013,Northern Beaches
2013-10-31,Avalon Beach,2107.0,1415000,4.0,3,2.0,house,2013,Northern Beaches
2013-10-24,Avalon Beach,2107.0,3900000,4.0,3,6.0,house,2013,Northern Beaches
2013-09-26,Avalon Beach,2107.0,1600000,5.0,3,4.0,house,2013,Northern Beaches
2013-09-23,Avalon Beach,2107.0,842750,2.0,1,2.0,house,2013,Northern Beaches
2013-09-21,Avalon Beach,2107.0,1011000,3.0,2,2.0,house,2013,Northern Beaches
2013-09-17,Avalon Beach,2107.0,1710000,4.0,4,2.0,house,2013,Northern Beaches
2013-09-17,Avalon Beach,2107.0,1685000,4.0,3,2.0,house,2013,Northern Beaches
2013-09-05,Avalon Beach,2107.0,1150000,4.0,2,2.0,house,2013,Northern Beaches
2013-08-26,Whale Beach,2107.0,2000000,3.0,2,4.0,house,2013,Northern Beaches
2013-06-05,Avalon Beach,2107.0,1030000,4.0,2,2.0,house,2013,Northern Beaches
2013-04-17,Avalon Beach,2107.0,1205000,4.0,2,2.0,house,2013,Northern Beaches
2013-03-06,Avalon Beach,2107.0,3500000,3.0,3,2.0,house,2013,Northern Beaches
2013-03-06,Whale Beach,2107.0,1600000,4.0,3,2.0,house,2013,Northern Beaches
2013-03-01,Whale Beach,2107.0,3900000,4.0,3,4.0,house,2013,Northern Beaches
2013-01-17,Avalon Beach,2107.0,5050000,5.0,3,4.0,house,2013,Northern Beaches
2013-01-05,Whale Beach,2107.0,4500000,4.0,4,4.0,house,2013,Northern Beaches
2012-12-06,Whale Beach,2107.0,2200000,4.0,4,2.0,house,2012,Northern Beaches
2012-12-03,Whale Beach,2107.0,3256000,4.0,3,2.0,house,2012,Northern Beaches
2012-11-07,Avalon Beach,2107.0,1460000,4.0,3,2.0,house,2012,Northern Beaches
2012-11-05,Bilgola Plateau,2107.0,1800000,4.0,4,3.0,house,2012,Northern Beaches
2012-10-24,Avalon Beach,2107.0,1700000,5.0,3,4.0,house,2012,Northern Beaches
2012-10-04,Avalon Beach,2107.0,1950000,4.0,3,2.0,house,2012,Northern Beaches
2012-09-11,Avalon Beach,2107.0,1200000,4.0,3,2.0,house,2012,Northern Beaches
2012-08-24,Avalon Beach,2107.0,1510000,5.0,3,2.0,house,2012,Northern Beaches
2012-06-04,Bilgola Plateau,2107.0,1850000,4.0,3,2.0,house,2012,Northern Beaches
2012-04-26,Avalon Beach,2107.0,1520000,4.0,3,4.0,house,2012,Northern Beaches
2012-03-17,Whale Beach,2107.0,2800000,4.0,4,2.0,house,2012,Northern Beaches
2012-03-02,Avalon Beach,2107.0,875000,4.0,2,2.0,house,2012,Northern Beaches
2012-01-13,Avalon Beach,2107.0,1350000,5.0,3,4.0,house,2012,Northern Beaches
2011-12-02,Avalon Beach,2107.0,1330000,4.0,3,2.0,house,2011,Northern Beaches
2011-12-02,Avalon Beach,2107.0,1285000,5.0,3,2.0,house,2011,Northern Beaches
2011-11-26,Avalon Beach,2107.0,2150000,4.0,3,2.0,house,2011,Northern Beaches
2011-11-18,Avalon Beach,2107.0,1200000,3.0,2,2.0,house,2011,Northern Beaches
2011-10-18,Bilgola Plateau,2107.0,1217500,4.0,3,2.0,house,2011,Northern Beaches
2011-09-16,Avalon Beach,2107.0,2210000,4.0,3,3.0,house,2011,Northern Beaches
2011-06-02,Avalon Beach,2107.0,725000,3.0,1,1.0,duplex/semi-detached,2011,Northern Beaches
2011-02-25,Bilgola Beach,2107.0,2400000,4.0,2,4.0,house,2011,Northern Beaches
2010-10-27,Avalon Beach,2107.0,3450000,4.0,4,2.0,house,2010,Northern Beaches
2010-10-11,Bilgola Beach,2107.0,1555000,5.0,2,2.0,house,2010,Northern Beaches
2019-06-28,Avalon Beach,2107.0,3015000,5.0,4,8.0,house,2019,Northern Beaches
2019-02-15,Avalon Beach,2107.0,1870000,4.0,2,2.0,house,2019,Northern Beaches
2018-11-12,Avalon Beach,2107.0,1235000,3.0,1,2.0,house,2018,Northern Beaches
2018-09-25,Avalon Beach,2107.0,1550000,3.0,3,2.0,house,2018,Northern Beaches
2018-09-11,Avalon Beach,2107.0,3250000,6.0,3,2.0,house,2018,Northern Beaches
2018-07-01,Avalon Beach,2107.0,4800000,3.0,1,2.0,house,2018,Northern Beaches
2018-06-26,Bilgola Plateau,2107.0,1900000,4.0,3,2.0,house,2018,Northern Beaches
2018-05-15,Avalon Beach,2107.0,2200000,2.0,2,2.0,townhouse,2018,Northern Beaches
2018-03-29,Avalon Beach,2107.0,2300000,3.0,1,2.0,house,2018,Northern Beaches
2018-02-02,Avalon Beach,2107.0,2050000,4.0,2,3.0,house,2018,Northern Beaches
2017-11-21,Avalon Beach,2107.0,1570000,4.0,2,1.0,house,2017,Northern Beaches
2017-10-19,Bilgola Plateau,2107.0,1600000,4.0,2,2.0,house,2017,Northern Beaches
2017-08-25,Bilgola Plateau,2107.0,1470000,5.0,2,2.0,house,2017,Northern Beaches
2017-07-24,Avalon Beach,2107.0,2125000,3.0,2,2.0,townhouse,2017,Northern Beaches
2017-07-16,Avalon Beach,2107.0,1800000,2.0,3,1.0,house,2017,Northern Beaches
2017-04-05,Bilgola Plateau,2107.0,2700000,3.0,4,2.0,house,2017,Northern Beaches
2017-03-28,Avalon Beach,2107.0,1420000,3.0,1,1.0,house,2017,Northern Beaches
2016-11-11,Clareville,2107.0,4500000,3.0,2,3.0,house,2016,Northern Beaches
2016-11-09,Bilgola Plateau,2107.0,1312000,3.0,1,1.0,house,2016,Northern Beaches
2016-11-05,Bilgola Plateau,2107.0,1530000,3.0,1,1.0,house,2016,Northern Beaches
2016-10-26,Avalon Beach,2107.0,1700000,5.0,3,2.0,house,2016,Northern Beaches
2016-10-11,Bilgola Plateau,2107.0,1300000,3.0,1,2.0,house,2016,Northern Beaches
2016-09-03,Bilgola Plateau,2107.0,1770000,3.0,2,2.0,house,2016,Northern Beaches
2016-08-31,Avalon Beach,2107.0,3200000,5.0,3,2.0,house,2016,Northern Beaches
2016-08-19,Avalon Beach,2107.0,1830000,4.0,2,2.0,house,2016,Northern Beaches
2016-08-16,Avalon Beach,2107.0,1520000,6.0,2,7.0,house,2016,Northern Beaches
2016-08-05,Avalon Beach,2107.0,1400000,3.0,1,1.0,house,2016,Northern Beaches
2016-08-03,Bilgola Plateau,2107.0,3100000,5.0,3,2.0,house,2016,Northern Beaches
2016-07-22,Avalon Beach,2107.0,2750000,5.0,3,2.0,house,2016,Northern Beaches
2016-07-12,Bilgola Plateau,2107.0,1425000,4.0,2,2.0,house,2016,Northern Beaches
2016-07-01,Bilgola Plateau,2107.0,1850000,4.0,3,2.0,house,2016,Northern Beaches
